market,isin,symbol,name
NYSE,US2566771059,DG,Dollar General Corporation USD
NYSE,US25746U1097,D,"Dominion Resources, Inc. USD"
NYSE,US2576511099,DCI,"Donaldson Company, Inc. USD"
NYSE,US25787G1004,DFIN,USD
NYSE,US25862V1052,DV,DoubleVerify Holdings USD
NYSE,US25960P1093,DEI,DOUGLAS EMMETT INC USD
NYSE,US2600031080,DOV,Dover Corporation USD
NYSE,US2605571031,DOW,Dow Inc. USD
NYSE,US26152H3012,DRD,DRDGOLD Ltd. USD
NYSE,US26154D1000,DFH,Dream Finders Homes Inc USD
NYSE,US2641471097,DCO,Ducommun Inc USD
NYSE,US26441C2044,DUK,Duke Energy Corporation  USD
NYSE,US26484T1060,DNB,USD
NYSE,US26614N1028,DD,Dupont De Nemours Inc USD
NYSE,US26622P1075,DOCS,Doximity Inc USD
NYSE,US26701L1008,BROS,Dutch Bros Inc USD
NYSE,US26740W1099,QBTS,D-Wave Quantum USD
NYSE,US2674751019,DY,Dycom Industries Inc. USD
NYSE,US2681501092,DT,DYNATRACE INC USD
NYSE,US26817Q8868,DX,Dynex Capital USD
NYSE,US26856L1035,ELF,elf Beauty USD
NYSE,US26874R1086,E,Eni Spa ADR USD
NYSE,US26875P1012,EOG,"EOG Resources, Inc. USD"
NYSE,US26884L1098,EQT,EQT Corporation USD
NYSE,US26884U1097,EPR,EPR Properties USD
NYSE,US26916J2050,GWH,ESS TECH INC USD
NYSE,US26969P1084,EXP,Eagle Materials Inc USD
NYSE,US2698081013,ECC,USD
NYSE,US27616P3010,DEA,USD
NYSE,US2772761019,EGP,EASTGROUP PROPERTIES INC USD
NYSE,US2774321002,EMN,Eastman Chemical Co USD
NYSE,US2774614067,KODK,Eastman Kodak Co. USD
NYSE,US27829F1084,EXG,USD
NYSE,US2788651006,ECL,Ecolab Inc USD
NYSE,US2791581091,EC,Ecopetrol SA -SPON ADR USD
NYSE,US27923Q1094,ECVT,Ecovyst Inc. USD
NYSE,US2810201077,EIX,Edison International USD
NYSE,US28176E1082,EW,Edwards Lifesciences Corp. USD
NYSE,US28414H1032,ELAN,Elanco Animal Health Inc. USD
NYSE,US28618M1062,ESI,Element Solutions Inc.  USD
NYSE,US28852N1090,EFC,Ellington Financial Inc USD
NYSE,US29082A1079,ERJ,Embraer SA spons ADR USD
NYSE,US29084Q1004,EME,EMCOR Group Inc. USD
NYSE,US29089Q1058,EBS,Emergent BioSolutions Inc. USD
NYSE,US2910111044,EMR,Emerson Electric Co. USD
NYSE,US2921041065,ESRT,Empire State Realty Trust Inc USD
NYSE,US29244A1025,EDN,Edenor ADR USD
NYSE,US29260V1052,DAVA,Endava Plc Adr USD
NYSE,US29261A1007,EHC,Encompass Health Corporation USD
NYSE,US29275Y1029,ENS,EnerSys USD
NYSE,US29278D1054,ENIC,Enel Chile SA ADR USD
NYSE,US29280W1099,NRGV,Energy Vault Holdings USD
NYSE,US29332G1022,EHAB,Enhabit Inc. USD
NYSE,US2933891028,EBF,Ennis USD
NYSE,US29355X1072,NPO,EnPro Industries Inc.  USD
NYSE,US29357K1034,ENVA,"Enova International, Inc.  USD"
NYSE,US29364G1031,ETR,Entergy Corp. USD
NYSE,US29382R1077,EVC,USD
NYSE,US29414B1044,EPAM,"EPAM Systems, Inc. USD"
NYSE,US29415F1049,NVST,ENVISTA HOLDINGS CORPORATION USD
NYSE,US29430C1027,VSTS,Financials Vestis Corporation USD
NYSE,US2944291051,EFX,Equifax Inc. USD
NYSE,US29446M1027,EQNR,Equinor ADR USD
NYSE,US29452E1010,EQH,Equitable Holdings USD
NYSE,US29472R1086,ELS,Equity Lifestyle Properties USD
NYSE,US29476L1070,EQR,EQUITY RESIDENTIAL USD
NYSE,US29605J1060,ESAB,ESAB Corp USD
NYSE,US2963151046,ESE,ESCO Technologies USD
NYSE,US29670E1073,EPRT,USD
NYSE,US29670G1022,WTRG,Essential Utilities Inc USD
NYSE,US2971781057,ESS,Essex Property Trust Inc. USD
NYSE,US29970N1046,EVEX,Eve Holding Inc USD
NYSE,US29975E1091,EB,Eventbrite Inc USD
NYSE,US30034T1034,EVRI,Everi Holdings Inc. USD
NYSE,US30040W1080,ES,Eversource Energy USD
NYSE,US30050B1017,EVH,"Evolent Health, Inc. USD"
NYSE,US30069T1016,EE,Excelerate Energy USD
NYSE,US30190A1043,FG,F&G Annuities Life Inc USD
NYSE,US3021301094,EXPD,USD
NYSE,US30225T1025,EXR,Extra Space Storage Inc. USD
NYSE,US30231G1022,XOM,Exxon Mobil Corporation USD
NYSE,US3024913036,FMC,FMC Corp. USD
NYSE,US3025201019,FNB,F.N.B. Corp USD
NYSE,US30260D1037,FIGS,FIGS Inc USD
NYSE,US3026352068,FSK,FS KKR Capital Corp USD
NYSE,US30290Y1010,FSCO,USD
NYSE,US3029411093,FCN,FTI Consulting  USD
NYSE,US3030751057,FDS,Factset Research Systems Inc. USD
NYSE,US3032501047,FICO,Fair Isaac Corporation USD
NYSE,US31154R1095,FPI,Farmland Partners Inc USD
NYSE,US31188V1008,FSLY,Fastly Inc USD
NYSE,US3131483063,AGM,USD
NYSE,US3137451015,FRT,USD
NYSE,US3138551086,FSS,Federal Signal Corp. USD
NYSE,US31428X1063,FDX,FedEx Corporation USD
NYSE,US31620M1062,FIS,Fidelity National Information USD
NYSE,US31620R3030,FNF,USD
NYSE,US31847R1023,FAF,First American Financial Corp USD
NYSE,US32054K1034,FR,First Industrial Realty Trust USD
NYSE,US3377381088,FI,"Fiserv, Inc. USD"
NYSE,US3379321074,FE,FirstEnergy Corp. USD
NYSE,US33833Q1067,FPH,Five Point Holdings LLC USD
NYSE,US3397501012,FND,Floor & Decor Holdings Inc  USD
NYSE,US3433894090,FTK,Flotek Industries Inc.  USD
NYSE,US3434121022,FLR,Fluor Corp USD
NYSE,US3434981011,FLO,"Flowers Foods, Inc. USD"
NYSE,US34354P1057,FLS,Flowserve Corp. USD
NYSE,US3444191064,FMX,Fomento Econ USD
NYSE,US3448491049,FL,"Foot Locker, Inc. USD"
NYSE,US3453708600,F,Ford Motor Co. USD
NYSE,US34959J1088,FTV,Fortive Corp. USD
NYSE,US34964C1062,FBIN,USD
NYSE,US34984V2097,FET,Forum Energy Technologies USD
NYSE,US35086T1097,FCPT,USD
NYSE,US3546131018,BEN,Franklin Resources Inc. USD
NYSE,US35671D8570,FCX,USD
NYSE,US35834F1049,TE,T1 Energy Inc. USD
NYSE,US35953D1046,FUBO,FuboTV Inc USD
NYSE,US3596941068,FUL,H.B. Fuller Company  USD
NYSE,US35969L1089,YMM,Full Track Alliance Co Ltd USD
NYSE,US36116M1062,FF,FutureFuel Corp. USD
NYSE,US3614481030,GATX,GATX Corporation USD
NYSE,US36162J1060,GEO,The Geo Group Inc USD
NYSE,US36251C1036,GMS,GMS Inc USD
NYSE,US36257Y1091,GOTU,Gaotu Techedu Inc ADR USD
NYSE,US36262G1013,GXO,GXO Logistics Inc. USD
NYSE,US3635761097,AJG,Arthur J Gallagher USD
NYSE,US36467W1099,GME,GameStop Corp. USD
NYSE,US36472T1097,GCI,Gannett Co Inc USD
NYSE,US3647601083,GAP,"The Gap, Inc. USD"
NYSE,US3666511072,IT,Gartner Group Inc USD
NYSE,US36828A1016,GEV,GE Vernova Inc. USD
NYSE,US3687361044,GNRC,Generac Holdings Inc USD
NYSE,US3695501086,GD,General Dynamics Corp. USD
NYSE,US3696043013,GE,General Electric Company USD
NYSE,US3703341046,GIS,"General Mills, Inc. USD"
NYSE,US37045V1008,GM,General Motors Company USD
NYSE,US3724601055,GPC,Genuine Parts Company USD
NYSE,US37247D1063,GNW,"Genworth Financial, Inc. USD"
NYSE,US3737371050,GGB,Gerdau SA USD
NYSE,US3742751056,GETY,Getty Images Holdings USD
NYSE,US3742971092,GTY,Getty Realty Corp USD
NYSE,US37611X2099,DNA,Ginkgo Bioworks Holdings Inc. USD
NYSE,US37637Q1058,GBCI,Glacier Bancorp USD
NYSE,US3773221029,GKOS,Glaukos Corp. USD
NYSE,US37733W2044,GSK,GSK ADR USD
NYSE,US37890B1008,GBTG,USD
NYSE,US37940X1028,GPN,Global Payments Inc USD
NYSE,US37954A2042,GMRE,GLOBAL MEDICAL REIT INC USD
NYSE,US3795772082,GMED,Globus Medical Inc. USD
NYSE,US37959E1029,GL,"Globe Life, Inc. USD"
NYSE,US3802371076,GDDY,GoDaddy Inc USD
NYSE,US38059T1060,GFI,Gold Fields Limited ADR USD
NYSE,US38141G1040,GS,"The Goldman Sachs Group, Inc. USD"
NYSE,US38147U1079,GSBD,Goldman Sachs BDC USD
NYSE,US3841091040,GGG,Graco Inc USD
NYSE,US3843135084,EAF,Graftech International Ltd USD
NYSE,US3848021040,GWW,W. W. Grainger Inc. USD
NYSE,US3873281071,GVA,"Granite Construction, Inc. USD"
NYSE,US38741L1070,GPMT,USD
NYSE,US3874321074,GRNT,Granite Ridge Resources USD
NYSE,US3886891015,GPK,USD
NYSE,US3893751061,GTN,"Gray Media, Inc. USD"
NYSE,US3927091013,GRBK,"Green Brick Partners, Inc. USD"
NYSE,US39304D1028,GDOT,Green Dot Corporation USD
NYSE,US3936571013,GBX,Greenbrier Companies Inc. USD
NYSE,US3976242061,GEF.B,"Greif, Inc. -B USD"
NYSE,US3984331021,GFF,Griffon Corp USD
NYSE,US39854F1012,GRND,Grindr Inc. USD
NYSE,US3989051095,GPI,Group 1 Automotive Inc.  USD
NYSE,US40049J2069,TV,Grupo Televisa SAB ADR USD
NYSE,US4005061019,PAC,USD
NYSE,US40051E2028,ASR,USD
NYSE,US40053W1018,AVAL,USD
NYSE,US40054A1088,SUPV,Grupo Supervielle S.A. ADR USD
NYSE,US40090E1064,CIB,Grupo Cibest S.A. ADR USD
NYSE,US4016171054,GES,"Guess, Inc. USD"
NYSE,US4026355028,GPOR,Gulfport Energy Corp USD
NYSE,US4039491000,DINO,HF Sinclair Corporation USD
NYSE,US40412C1018,HCA,"HCA Healthcare, Inc USD"
NYSE,US40415F1012,HDB,HDFC Bank Ltd - ADR USD
NYSE,US4042511000,HNI,HNI Corp USD
NYSE,US4042804066,HSBC,HSBC Holdings plc ADR USD
NYSE,US40434L1052,HPQ,HP Inc. USD
NYSE,US4050241003,HAE,Haemonetics Corp USD
NYSE,US4055521003,HLN,Haleon PLC ADR USD
NYSE,US4062161017,HAL,Halliburton Company USD
NYSE,US4103451021,HBI,Hanesbrands Inc. USD
NYSE,US41068X1000,HASI,USD
NYSE,US4108671052,THG,Hanover Insurance Group USD
NYSE,US4128221086,HOG,"Harley-Davidson, Inc. USD"
NYSE,US4132163001,HMY,USD
NYSE,US4158641070,NVRI,Enviri Corporation USD
NYSE,US4165151048,HIG,USD
NYSE,US4198701009,HE,USD
NYSE,US42250P1030,DOC,USD
NYSE,US4227041062,HL,Hecla Mining Co. USD
NYSE,US4228061093,HEI,Heico Corp. USD
NYSE,US42328H1095,HLIO,"Helios Technologies, Inc. USD"
NYSE,US42330P1075,HLX,USD
NYSE,US4234521015,HP,"Helmerich & Payne, Inc. USD"
NYSE,US42704L1044,HRI,Herc Holdings USD
NYSE,US4270965084,HTGC,Hercules Capital Inc USD
NYSE,US4278661081,HSY,Hershey Company USD
NYSE,US42809H1077,HES,Hess Corporation USD
NYSE,US42824C1099,HPE,USD
NYSE,US4282911084,HXL,Hexcel Corporation USD
NYSE,US4312841087,HIW,HIGHWOODS PROP. INC USD
NYSE,US4315711089,HI,Hillenbrand USD
NYSE,US4330001060,HIMS,Hims & Here Health Inc USD
NYSE,US43300A2033,HLT,Hilton Worlwide Holdings Inc. USD
NYSE,US4333131039,HNGE,Hinge Health inc. USD
NYSE,US4335392027,HIPO,Hippo Holdings USD
NYSE,US43538H1032,HLLY,Holley USD
NYSE,US4368932004,HOMB,Home BancShares USD
NYSE,US4370761029,HD,"The Home Depot, Inc. USD"
NYSE,US4381283088,HMC,Honda Motor Company USD
NYSE,US4403271046,HMN,Horace Mann Educators Corp USD
NYSE,US4404521001,HRL,Hormel Foods Corporation USD
NYSE,US4415931009,HLI,Houlihan Lokey Inc. USD
NYSE,US4424874018,HOV,Hovnanian Enterprises Inc USD
NYSE,US4432011082,HWM,Howmet Aerospace USD
NYSE,US4435106079,HUBB,Hubbell Inc USD
NYSE,US4435731009,HUBS,HubSpot Inc. USD
NYSE,US4440971095,HPP,HUDSON PACIFIC PROP INC USD
NYSE,US4448591028,HUM,Humana Inc USD
NYSE,US4464131063,HII,USD
NYSE,US4470111075,HUN,Huntsman Corp. USD
NYSE,US44852D1081,HUYA,Huya Inc ADR USD
NYSE,US4485791028,H,Hyatt Hotels Corporation USD
NYSE,US4489475073,IDT,IDT Corp - B USD
NYSE,US44952J1043,CRGY,Crescent Energy Company USD
NYSE,US4500473032,IRS,USD
NYSE,US45073V1089,ITT,ITT Inc USD
NYSE,US45104G1040,IBN,ICICI Bank Ltd. ADR USD
NYSE,US4511071064,IDA,Idacorp Inc USD
NYSE,US45167R1041,IEX,IDEX Corp USD
NYSE,US45175B1098,IH,iHuman Inc - ADR USD
NYSE,US4523081093,ITW,Illinois Tool Works Inc. USD
NYSE,US45378A1060,IRT,USD
NYSE,US4540891037,IFN,The India Fund Inc. USD
NYSE,US45674M1018,INFA,Informatica Inc. USD
NYSE,US4567881085,INFY,Infosys Ltd. - ADR USD
NYSE,US4568371037,ING,ING Groep ADR USD
NYSE,US45687V1061,IR,Ingersoll Rand Inc USD
NYSE,US45688C1071,NGVT,Ingevity Corporation USD
NYSE,US4571871023,INGR,Ingredion Inc. USD
NYSE,US4576511079,INVX,INNOVEX INTERNATIONAL INC  USD
NYSE,US4577301090,INSP,Inspire Medical Systems USD
NYSE,US45780R1014,IBP,USD
NYSE,US45781V1017,IIPR,USD
NYSE,US45816D1000,CCRD,Corecard Corporation USD
NYSE,US45866F1049,ICE,USD
NYSE,US4592001014,IBM,USD
NYSE,US4595061015,IFF,USD
NYSE,US4601461035,IP,International Paper Co. USD
NYSE,US46121Y2019,IPI,Intrepid Potash Inc USD
NYSE,US46131B7047,IVR,Invesco Mortgage Capital Inc USD
NYSE,US46131F1012,VLT,Invesco High Income Trust II USD
NYSE,US46132P1084,IIM,USD
NYSE,US46187W1071,INVH,Invitation Homes Inc. USD
NYSE,US46222L1089,IONQ,IONQ Inc USD
NYSE,US46266C1053,IQV,IQVIA HOLDINGS INC USD
NYSE,US46284V1017,IRM,Iron Mountain Incorporated USD
NYSE,US4655621062,ITUB,Itau Unibanco Holding USD
NYSE,US46590V1008,JBGS,JBG SMITH PROPERTIES USD
NYSE,US46620W2017,JILL,J Jill Inc. USD
NYSE,US46625H1005,JPM,JPMorgan Chase & Co. USD
NYSE,US4663131039,JBL,Jabil Circuit Inc. USD
NYSE,US46655E1001,DC,Dakota Gold Corp. USD
NYSE,US46817M1071,JXN,Jackson Financial USD
NYSE,US46982L1089,J,Jacobs Solutions Inc. USD
NYSE,US47030M1062,JHX,James Hardie Industries plc USD
NYSE,US47103N1063,JBI,Janus International Group Inc USD
NYSE,US47233W1099,JEF,Jefferies Financial Group Inc USD
NYSE,US47580P1030,JELD,"JELD-WEN Holding, Inc. USD"
NYSE,US47759T1007,JKS,"JinkoSolar Holding Co., Ltd. USD"
NYSE,US4781601046,JNJ,Johnson & Johnson USD
NYSE,US48020Q1076,JLL,USD
NYSE,US48138M1053,JMIA,JUMIA TECHNOLOGIES AG ADR USD
NYSE,US48203R1041,JNPR,"Juniper Networks, Inc. USD"
NYSE,US48241A1051,KB,KB Financial Group USD
NYSE,US48242W1062,KBR,KBR Inc USD
NYSE,US4824971042,BEKE,KE Holdings Inc ADR USD
NYSE,US48251K1007,KREF,USD
NYSE,US48251W1045,KKR,KKR & Co. USD
NYSE,US48282T1043,KAI,Kadant Inc. USD
NYSE,US4859241048,KRMN,Karman Holdings Inc. USD
NYSE,US48662X1054,KBDC,Kayne Anderson BDC Inc. USD
NYSE,US48666K1097,KBH,KB Home USD
NYSE,US4878361082,K,Kellanova USD
NYSE,US4893981070,KW,KENNEDY-WILSON HOLDINGS INC USD
NYSE,US49177J1025,KVUE,Kenvue Inc USD
NYSE,US4932671088,KEY,KeyCorp USD
NYSE,US49338L1035,KEYS,"Keysight Technologies, Inc. USD"
NYSE,US4937321010,KFRC,Kforce Inc. USD
NYSE,US49427F1084,KRC,Kilroy Realty Corp. USD
NYSE,US49446R1095,KIM,Kimco Realty Corporation USD
NYSE,US49456B1017,KMI,"Kinder Morgan, Inc. USD"
NYSE,US49714P1084,KNSL,Kinsale Capital Group Inc USD
NYSE,US4972661064,KEX,Kirby Corp. USD
NYSE,US49845K1016,KVYO,Klaviyo USD
NYSE,US4988941047,KNF,Knife River Corp USD
NYSE,US4990491049,KNX,USD
NYSE,US49926D1090,KN,Knowles Corp USD
NYSE,US5002551043,KSS,Kohl's Corp. USD
NYSE,US5004723038,PHG,Koninklijke Philips ADR USD
NYSE,US50050N1037,KTB,Kontoor Brands Inc USD
NYSE,US50060P1066,KOP,Koppers Holdings Inc. USD
NYSE,US5006311063,KEP,Korea Electric Power Corp ADR USD
NYSE,US5006881065,KOS,Kosmos Energy LTD USD
NYSE,US5010441013,KR,The Kroger Co. USD
NYSE,US50105F1057,KRO,"Kronos Worldwide, Inc.  USD"
NYSE,US50155Q1004,KD,Kyndryl Holdings Inc USD
NYSE,US50186V1026,LPL,"LG Display Co., Ltd. ADR USD"
NYSE,US50189K1034,LCII,LCI Industries USD
NYSE,US5021601043,LXU,"LSB Industries, Inc. USD"
NYSE,US5021751020,LTC,LTC Properties Inc. USD
NYSE,US5024311095,LHX,L3 Harris Technologies Inc USD
NYSE,US5049221055,LH,Laboratory Corp USD
NYSE,US5053361078,LZB,La-Z-Boy USD
NYSE,US5057431042,LADR,Ladder Capital Corp USD
NYSE,US5132721045,LW,Lamb Weston Holdings Inc USD
NYSE,US5149521008,LB,Landbridge Company LLC USD
NYSE,US5168062058,VTLE,Vital Energy Inc. USD
NYSE,US5178341070,LVS,Las Vegas Sands Corp. USD
NYSE,US5184391044,EL,Estee Lauder Companies Inc. USD
NYSE,US5218652049,LEA,Lear Corp USD
NYSE,US5246601075,LEG,Leggett & Platt Inc USD
NYSE,US5253271028,LDOS,"Leidos Holdings, Inc. USD"
NYSE,US52567D1072,LMND,Lemonade Inc USD
NYSE,US52603A2087,LC,LendingClub Corp. USD
NYSE,US5260571048,LEN,Lennar Corp. USD
NYSE,US52736R1023,LEVI,LEVI Strauss & Company USD
NYSE,US5290431015,LXP,LEXINGTON REALTY TRUST USD
NYSE,US53115L1044,LBRT,Liberty Energy Inc. USD
NYSE,US53190C1027,LTH,Life Time Group Holdings USD
NYSE,US5324571083,LLY,Eli Lilly & Co. USD
NYSE,US5341871094,LNC,Lincoln National Corporation USD
NYSE,US5367971034,LAD,Lithia Motors Inc. USD
NYSE,US5380341090,LYV,Live Nation Entertainment USD
NYSE,US53803X1054,LOB,Live Oak Bancshares Inc.  USD
NYSE,US53815P1084,RAMP,LiveRamp Holdings USD
NYSE,US53838J1051,LVWR,LiveWire Group Inc. USD
NYSE,US5394391099,LYG,Lloyds Banking Group Plc ADR USD
NYSE,US53947R1059,LOAR,Loar Holdings USD
NYSE,US5398301094,LMT,Lockheed Martin Corporation USD
NYSE,US5404241086,L,Loews Corp. USD
NYSE,US54150E1047,LOMA,USD
NYSE,US5463471053,LPX,Louisiana Pacific Corp. USD
NYSE,US5486611073,LOW,Lowe's Companies Inc. USD
NYSE,US54975P2011,LU,LUFAX HLDG LTD ADR  USD
NYSE,US5502411037,LUMN,Lumen Technologies Inc USD
NYSE,US55261F1049,MTB,M&T Bank Corp USD
NYSE,US55262C1009,MBI,MBIA Inc USD
NYSE,US5526901096,MDU,MDU Resources Group Inc. USD
NYSE,US55272X6076,MFA,MFA Financial Inc USD
NYSE,US5529531015,MGM,MGM Resorts International USD
NYSE,US55305B1017,MHO,M/I Homes Inc. USD
NYSE,US5533681012,MP,MP Materials Corp USD
NYSE,US5534981064,MSA,MSA Safety Inc USD
NYSE,US5535301064,MSM,MSC Industrial Direct Co. USD
NYSE,US55354G1004,MSCI,MSCI Inc USD
NYSE,US55374X2080,MSIF,MSC Income Fund Inc. USD
NYSE,US55406W1036,LUXE,Luxexperience B.V. ADR USD
NYSE,US5543821012,MAC,The Macerich Company USD
NYSE,US5544891048,VRE,Veris Residential USD
NYSE,US55616P1049,M,"Macy's, Inc. USD"
NYSE,US55825T1034,MSGS,USD
NYSE,US55826T1025,SPHR,Sphere Entertainment Co. USD
NYSE,US5596631094,MGY,Magnolia Oil & Gas Corp USD
NYSE,US56035L1044,MAIN,Main Street Capital Corp. USD
NYSE,US56585A1025,MPC,USD
NYSE,US5679081084,HZO,Marinemax Inc. USD
NYSE,US5705351048,MKL,Markel Corp USD
NYSE,US57164Y1073,VAC,USD
NYSE,US5717481023,MMC,USD
NYSE,US5732841060,MLM,USD
NYSE,US5745991068,MAS,MASCO CORP USD
NYSE,US5763231090,MTZ,"MasTec, Inc. USD"
NYSE,US57636Q1040,MA,MasterCard Incorporated USD
NYSE,US57638P1049,MBC,"MasterBrand, Inc.  USD"
NYSE,US5764852050,MTDR,Matador Resources Company USD
NYSE,US5766901012,MTRN,Materion Corp USD
NYSE,US57686G1058,MATX,Matson Inc USD
NYSE,US5797802064,MKC,McCormick&Co Inc. USD
NYSE,US5801351017,MCD,McDonald's Corp. USD
NYSE,US58039P3055,MUX,McEwen Mining Inc USD
NYSE,US58155Q1031,MCK,McKesson Corp. USD
NYSE,US58463J3041,MPW,Medical Properties Trust Inc. USD
NYSE,US58470H1014,MED,MEDIFAST INC USD
NYSE,US58502B1061,MD,Mednax Inc. USD
NYSE,US58933Y1055,MRK,Merck & Co. Inc. USD
NYSE,US5894001008,MCY,Mercury General Corporation USD
NYSE,US58985J1051,MLNK,"MeridianLink, Inc. USD"
NYSE,US59001A1025,MTH,Meritage Homes Corp USD
NYSE,US5906601068,MTR,USD
NYSE,US5906721015,MSB,Mesabi Trust USD
NYSE,US5915202007,MEI,Methode Electronics USD
NYSE,US59156R1086,MET,"MetLife, Inc. USD"
NYSE,US5926881054,MTD,METTLER-TOLEDO INTL.INC  USD
NYSE,US59522J1034,MAA,USD
NYSE,US6011371027,MRP,"Millrose Properties, Inc. USD"
NYSE,US6031581068,MTX,"Minerals Technologies, Inc. USD"
NYSE,US60471A1016,MIR,Mirion Technologies USD
NYSE,US6068221042,MUFG,USD
NYSE,US60687Y1091,MFG,Mizuho Financial Group USD
NYSE,US6078281002,MOD,Modine Manufacturing Company USD
NYSE,US6081901042,MHK,Mohawk Industries Inc USD
NYSE,US60855R1005,MOH,Molina Healthcare Inc USD
NYSE,US60871R2094,TAP,Molson Coors Brewing Company USD
NYSE,US6151111019,MEG,USD
NYSE,US6153691059,MCO,Moody's Corp. USD
NYSE,US6153942023,MOG.A,Moog Inc.  USD
NYSE,US6174464486,MS,Morgan Stanley USD
NYSE,US61774A1034,MSDL,USD
NYSE,US61945C1036,MOS,The Mosaic Company USD
NYSE,US6200763075,MSI,"Motorola Solutions, Inc. USD"
NYSE,US6245801062,MOV,Movado Group USD
NYSE,US6247561029,MLI,Mueller Industries Inc. USD
NYSE,US6267171022,MUR,Murphy Oil Corp USD
NYSE,US6267551025,MUSA,Murphy USA Inc. USD
NYSE,US62878D1000,NABL,N Able Inc USD
NYSE,US62886E1082,VYX,NCR Voyix Corp USD
NYSE,US62914V1061,NIO,NIO INC ADR USD
NYSE,US6291564077,NL,"NL Industries, Inc  USD"
NYSE,US6293775085,NRG,NRG Energy Inc. USD
NYSE,US62944T1051,NVR,NVR Inc. USD
NYSE,US62955J1034,NOV,Nov inc USD
NYSE,US63001N1063,NATL,NCR Atleos Corporation USD
NYSE,US6361801011,NFG,National Fuel Gas Company USD
NYSE,US6362744095,NGG,National Grid ADR USD
NYSE,US63633D1046,NHI,USD
NYSE,US6374171063,NNN,USD
NYSE,US6378701063,NSA,USD
NYSE,US6390572070,NWG,Natwest Group ADR USD
NYSE,US63905A2006,NTZ,Natuzzi Spa ADR USD
NYSE,US64031N1081,NNI,Nelnet Inc USD
NYSE,US64081V1098,NRDY,"Nerdy, Inc. USD"
NYSE,US64107A1051,NPWR,NET Power USD
NYSE,US64110Y1082,NLOP,Net Lease Office Properties USD
NYSE,US6475812060,EDU,USD
NYSE,US64828T2015,RITM,Rithm Capital Corp. USD
NYSE,US6494454001,FLG,Flagstar Financial Inc. USD
NYSE,US6501111073,NYT,The New York Times Company USD
NYSE,US6516391066,NEM,Newmont Goldcorp Corp. USD
NYSE,US6517185046,NPKI,NPK International Inc. USD
NYSE,US65339F1012,NEE,"NextEra Energy, Inc. USD"
NYSE,US65341D1028,NXRT,USD
NYSE,US65342V1017,NREF,USD
NYSE,US65345M1080,KIND,"Nextdoor Holdings, Inc.  USD"
NYSE,US6541061031,NKE,Nike Inc. USD
NYSE,US65441V1017,NINE,Nine Energy Service USD
NYSE,US65473P1057,NI,NiSource inc. USD
NYSE,US65487X1028,NOAH,Noah Holdings Limited USD
NYSE,US6549022043,NOK,Nokia Corporation ADR USD
NYSE,US65535H2085,NMR,Nomura Holdings Inc ADR USD
NYSE,US6558441084,NSC,Norfolk Southern Corp. USD
NYSE,US6655313079,NOG,"Northern Oil Gas, Inc. USD"
NYSE,US6668071029,NOC,Northrop Grumman Corporation USD
NYSE,US66765N1054,NWN,USD
NYSE,US66981J1025,MNSO,Miniso Group Holding Ltd ADR USD
NYSE,US66987V1098,NVS,Novartis AG USD
NYSE,US6701002056,NVO,Novo-Nordisk A/S ADR USD
NYSE,US67018T1051,NUS,Nu Skin Enterprises Inc. USD
NYSE,US6703461052,NUE,Nucor Corporation USD
NYSE,US67079K1007,SMR,NuScale Power Corporation USD
NYSE,US67090S1087,NCDL,USD
NYSE,US67098H1041,OI,O-i Glass Inc. USD
NYSE,US6745991058,OXY,USD
NYSE,US6752321025,OII,USD
NYSE,US6780261052,OIS,Oil States International Inc USD
NYSE,US6802231042,ORI,USD
NYSE,US6806652052,OLN,Olin Corp. USD
NYSE,US68134L1098,OLO,Olo Inc USD
NYSE,US6819191064,OMC,Omnicom Group Inc. USD
NYSE,US6819361006,OHI,USD
NYSE,US6824061039,OLP,ONE LIBERTY PROPERTIES INC USD
NYSE,US6826801036,OKE,ONEOK Inc. USD
NYSE,US68268W1036,OMF,Onemain Holdings USD
NYSE,US6833441057,ONTO,Onto Innovation Inc.  USD
NYSE,US6834161019,OOMA,Ooma Inc. USD
NYSE,US6837971042,OPY,Oppenheimer Holdings Inc. USD
NYSE,US68386H1032,OPFI,OppFi Inc. USD
NYSE,US68389X1054,ORCL,ORACLE CORPORATION USD
NYSE,US68571X3017,ORC,Orchid Island Capital USD
NYSE,US68622E1047,BARK,The Original Bark Company USD
NYSE,US68622V1061,OGN,Organon Co USD
NYSE,US68628V3087,ORN,"Orion Group Holdings, Inc. USD"
NYSE,US68629Y1038,ONL,Orion Office Reit Inc USD
NYSE,US6863301015,IX,Orix Corporation ADR USD
NYSE,US6866881021,ORA,"Ormat Technologies, Inc.  USD"
NYSE,US6877931096,OSCR,Oscar Health Inc. USD
NYSE,US6882392011,OSK,Oshkosh Corporation USD
NYSE,US68902V1070,OTIS,Otis Worldwide Corp USD
NYSE,US6903701018,BYON,Beyond Inc. USD
NYSE,US69047Q1022,OVV,Ovintiv Inc USD
NYSE,US6907421019,OC,Owens Corning USD
NYSE,US69121K1043,OBDC,Blue Owl Capital Corp USD
NYSE,US6914973093,OXM,Oxford Industries Inc USD
NYSE,US69291A1007,PHX,"PHX Minerals, Inc. USD"
NYSE,US69318G1067,PBF,PBF Energy Inc USD
NYSE,US69331C1080,PCG,PG & E Corp USD
NYSE,US69343T1079,PJT,"PJT Partners, Inc. USD"
